date,open,high,low,close
2/7/2018,2704.95,2727.26,2698.95,2726.71
3/7/2018,2733.27,2736.58,2711.16,2713.22
5/7/2018,2724.19,2737.83,2716.02,2736.61
6/7/2018,2737.68,2764.41,2733.52,2759.82
9/7/2018,2768.51,2784.65,2768.51,2784.17
10/7/2018,2788.56,2795.58,2786.24,2793.84
11/7/2018,2779.82,2785.91,2770.77,2774.02
12/7/2018,2783.14,2799.22,2781.53,2798.29
13/7/2018,2796.93,2804.53,2791.69,2801.31
16/7/2018,2801.43,2803.71,2793.39,2798.43
17/7/2018,2789.34,2814.19,2789.24,2809.55
18/7/2018,2811.35,2816.76,2805.89,2815.62
19/7/2018,2809.37,2812.05,2799.77,2804.49
20/7/2018,2804.55,2809.7,2800.01,2801.83
23/7/2018,2799.17,2808.61,2795.14,2806.98
24/7/2018,2820.68,2829.99,2811.12,2820.4
25/7/2018,2817.73,2848.03,2817.73,2846.07
26/7/2018,2835.49,2845.57,2835.26,2837.44
27/7/2018,2842.35,2843.17,2808.34,2818.82
30/7/2018,2819,2821.74,2798.11,2802.6
31/7/2018,2809.73,2824.46,2808.06,2816.29
1/8/2018,2821.17,2825.83,2805.85,2813.36
2/8/2018,2800.48,2829.91,2796.34,2827.22
3/8/2018,2829.62,2840.38,2827.37,2840.35
6/8/2018,2840.29,2853.29,2835.98,2850.4
7/8/2018,2855.92,2863.43,2855.92,2858.45
8/8/2018,2856.79,2862.44,2853.09,2857.7
9/8/2018,2857.19,2862.48,2851.98,2853.58
10/8/2018,2839.64,2842.2,2825.81,2833.28
13/8/2018,2835.46,2843.4,2819.88,2821.93
14/8/2018,2827.88,2843.11,2826.58,2839.96
15/8/2018,2827.95,2827.95,2802.49,2818.37
16/8/2018,2831.44,2850.49,2831.44,2840.69
17/8/2018,2838.32,2855.63,2833.73,2850.13
20/8/2018,2853.93,2859.76,2850.62,2857.05
21/8/2018,2861.51,2873.23,2861.32,2862.96
22/8/2018,2860.99,2867.54,2856.05,2861.82
23/8/2018,2860.29,2868.78,2854.03,2856.98
24/8/2018,2862.35,2876.16,2862.35,2874.69
27/8/2018,2884.69,2898.25,2884.69,2896.74
28/8/2018,2901.45,2903.77,2893.5,2897.52
29/8/2018,2900.62,2916.5,2898.4,2914.04
30/8/2018,2908.94,2912.46,2895.22,2901.13
31/8/2018,2898.37,2906.32,2891.73,2901.52
4/9/2018,2896.96,2900.18,2885.13,2896.72
5/9/2018,2891.59,2894.21,2876.92,2888.6
6/9/2018,2888.64,2892.05,2867.29,2878.05
7/9/2018,2868.26,2883.81,2864.12,2871.68
10/9/2018,2881.39,2886.93,2875.94,2877.13
11/9/2018,2871.57,2892.52,2866.78,2887.89
12/9/2018,2888.29,2894.65,2879.2,2888.92
13/9/2018,2896.85,2906.76,2896.39,2904.18
14/9/2018,2906.38,2908.3,2895.77,2904.98
17/9/2018,2903.83,2904.65,2886.16,2888.8
18/9/2018,2890.74,2911.17,2890.43,2904.31
19/9/2018,2906.6,2912.36,2903.82,2907.95
20/9/2018,2919.73,2934.8,2919.73,2930.75
21/9/2018,2936.76,2940.91,2927.11,2929.67
24/9/2018,2921.83,2923.79,2912.63,2919.37
25/9/2018,2921.75,2923.95,2913.7,2915.56
26/9/2018,2916.98,2931.15,2903.28,2905.97
27/9/2018,2911.65,2927.22,2909.27,2914
28/9/2018,2910.03,2920.53,2907.5,2913.98
1/10/2018,2926.29,2937.06,2917.91,2924.59
2/10/2018,2923.8,2931.42,2919.37,2923.43
3/10/2018,2931.69,2939.86,2921.36,2925.51
4/10/2018,2919.35,2919.78,2883.92,2901.61
5/10/2018,2902.54,2909.64,2869.29,2885.57
8/10/2018,2877.53,2889.45,2862.08,2884.43
9/10/2018,2882.51,2894.83,2874.27,2880.34
10/10/2018,2873.9,2874.02,2784.86,2785.68
11/10/2018,2776.87,2795.14,2710.51,2728.37
12/10/2018,2770.54,2775.77,2729.44,2767.13
15/10/2018,2763.83,2775.99,2749.03,2750.79
16/10/2018,2767.05,2813.46,2766.91,2809.92
17/10/2018,2811.67,2816.94,2781.81,2809.21
18/10/2018,2802,2806.04,2755.18,2768.78
19/10/2018,2775.66,2797.77,2760.27,2767.78
22/10/2018,2773.94,2778.94,2749.22,2755.88
23/10/2018,2721.03,2753.59,2691.43,2740.69
24/10/2018,2737.87,2742.59,2651.89,2656.1
25/10/2018,2674.88,2722.7,2667.84,2705.57
26/10/2018,2667.86,2692.38,2628.16,2658.69
29/10/2018,2682.65,2706.85,2603.54,2641.25
30/10/2018,2640.68,2685.43,2635.34,2682.63
31/10/2018,2705.6,2736.69,2705.6,2711.74
1/11/2018,2717.58,2741.67,2708.85,2740.37
2/11/2018,2745.45,2756.55,2700.44,2723.06
5/11/2018,2726.37,2744.27,2717.94,2738.31
6/11/2018,2738.4,2756.82,2737.08,2755.45
7/11/2018,2774.13,2815.15,2774.13,2813.89
8/11/2018,2806.38,2814.75,2794.99,2806.83
9/11/2018,2794.1,2794.1,2764.24,2781.01
12/11/2018,2773.93,2775.99,2722,2726.22
13/11/2018,2730.05,2754.6,2714.98,2722.18
14/11/2018,2737.9,2746.8,2685.75,2701.58
15/11/2018,2693.52,2735.38,2670.75,2730.2
16/11/2018,2718.54,2746.75,2712.16,2736.27
19/11/2018,2730.74,2733.16,2681.09,2690.73
20/11/2018,2654.6,2669.44,2631.52,2641.89
21/11/2018,2657.74,2670.73,2649.82,2649.93
23/11/2018,2633.36,2647.55,2631.09,2632.56
26/11/2018,2649.97,2674.35,2649.97,2673.45
27/11/2018,2663.75,2682.53,2655.89,2682.17
28/11/2018,2691.45,2744,2684.38,2743.79
29/11/2018,2736.97,2753.75,2722.94,2737.76
